rep	classifier	thisgene	distance	adm_time	adm_amount	sel_time	m2_s	m2freq_p1	m2freq_p3	start	end	num_alleles	meanp1	Dstat	fD	Het	divratioavg	Q_10_100_q95	Q_10_100_q90	Q_10_100_max	Q_1_100_q95	Q_1_100_q90	Q_1_100_max	U_10_0_100	U_10_20_100	U_10_50_100	U_10_80_100	U_1_0_100	U_1_20_100	U_1_50_100	U_1_80_100	p1_S	p2_S	p3_S	thetaW1	thetaW2	thetaW3	thetapi1	thetapi2	thetapi3	thetaH1	thetaH2	thetaH3	p1_H1	p1_H2	p1_H12	p1_H2H1	p2_H1	p2_H2	p2_H12	p2_H2H1	p3_H1	p3_H2	p3_H12	p3_H2H1	Zns1	Zns2	Zns3	
0	0	seg1	1398689.5	8730	0.02	48	0.0563668	1.0	0.79	1320001	1370000	22	0.1299482148886286	nan	0.0	3.701874037480749e-05	1.0104545454545455	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	8	14	0.0	1.3621586657156792	2.3837776650024387	0.0	0.523316582914573	1.8602010050251252	0.0	0.03949748743718593	0.49155778894472363	1	0	1	0	0.6184500000000003	0.010050000000000225	0.7120500000000003	0.01625030317729844	0.21989999999999996	0.12687499999999996	0.37544999999999995	0.5769668030923146	Nan	0.0193633296748404	0.03399464946694177	
0	0	seg1	1388689.5	8730	0.02	48	0.0563668	1.0	0.79	1330001	1380000	22	0.1299482148886286	nan	0.0	3.170463409268185e-05	0.9611290322580646	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	8	13	0.0	1.3621586657156792	2.213507831787979	0.0	0.3289447236180905	1.5931658291457282	0.0	0.012763819095477387	0.43698492462311556	1	0	1	0	0.7201500000000002	0.006125000000000269	0.8215500000000002	0.008505172533500338	0.21994999999999995	0.12692499999999995	0.37549999999999994	0.5770629688565583	Nan	0.03613823206366224	0.02428432050395169	
0	0	seg1	1378689.5	8730	0.02	48	0.0563668	1.0	0.79	1340001	1390000	22	0.1299482148886286	nan	0.0	2.6294525890517808e-05	0.7959574468085107	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	11	10	0.0	1.872968165359059	1.7026983321445992	0.0	0.532211055276382	1.3213065326633169	0.0	0.020552763819095477	0.42743718592964824	1	0	1	0	0.5938500000000003	0.008625000000000327	0.6856500000000003	0.014523869664057122	0.3155	0.117475	0.54245	0.37234548335974643	Nan	0.02998720767252729	0.034584677284625984	
0	0	seg1	1368689.5	8730	0.02	48	0.0563668	1.0	0.79	1350001	1400000	24	0.1299482148886286	nan	0.0	2.668653373067461e-05	0.8311111111111111	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	13	10	0.0	2.213507831787979	1.7026983321445992	0.0	0.9873366834170855	1.341005025125628	0.0	0.11819095477386934	0.4278391959798995	1	0	1	0	0.3077499999999999	0.05272499999999991	0.48449999999999993	0.1713241267262386	0.30689999999999995	0.11767499999999995	0.5287499999999999	0.38343108504398815	Nan	0.01554050752389048	0.034846307168024275	
0	0	seg1	1358689.5	8730	0.02	48	0.0563668	1.0	0.79	1360001	1410000	25	0.1299482148886286	nan	0.0	2.608852177043541e-05	0.7842547425474253	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	17	8	0.0	2.8945871646458183	1.3621586657156792	0.0	1.3646231155778894	1.3109547738693463	0.0	0.1429145728643216	0.4176884422110553	1	0	1	0	0.20404999999999995	0.05582499999999996	0.32339999999999997	0.27358490566037724	0.32889999999999997	0.10327499999999998	0.5474	0.31400121617512916	Nan	0.02932140030501984	0.057404684550872255	
0	0	seg1	1348689.5	8730	0.02	48	0.0563668	1.0	0.79	1370001	1420000	22	0.1299482148886286	nan	0.0	2.5889517790355804e-05	0.7825819672131146	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	15	7	0.0	2.5540474982168986	1.1918888325012194	0.0	1.3446231155778894	1.3009547738693468	0.0	0.1428140703517588	0.4176381909547739	1	0	1	0	0.20945	0.057349999999999984	0.33425	0.2738123657197421	0.3311	0.10547500000000001	0.5496	0.3185593476291151	Nan	0.037691712130750614	0.0751507466786319	
0	0	seg1	1338689.5	8730	0.02	48	0.0563668	1.0	0.79	1380001	1430000	23	0.1299482148886286	nan	0.0	1.7609352187043743e-05	0.5329807692307692	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	18	5	0.0	3.064856997860278	0.8513491660722996	0.0	1.3567336683417086	0.8848743718592965	0.0	0.1407537688442211	0.2709045226130653	1	0	1	0	0.17884999999999995	0.05634999999999997	0.28734999999999994	0.31506849315068486	0.34059999999999996	0.10537499999999997	0.5637	0.30938050499119196	Nan	0.013109754345111182	0.03148954560993718	
0	0	seg1	1328689.5	8730	0.02	48	0.0563668	1.0	0.79	1390001	1440000	27	0.1299482148886286	nan	0.0	1.7366347326946544e-05	0.45801324503312607	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	20	8	0.0	3.4053966642891984	1.3621586657156792	0.0	1.763618090452261	0.8726633165829147	0.0	0.34693467336683415	0.252964824120603	1	0	1	0	0.12684999999999996	0.06682499999999997	0.20279999999999998	0.5268033109972408	0.32994999999999997	0.11372499999999994	0.5578	0.34467343536899514	Nan	0.014710684561981957	0.007891644053809528	
0	0	seg1	1318689.5	8730	0.02	48	0.0563668	1.0	0.79	1400001	1450000	25	0.1299482148886286	nan	0.0	1.8311366227324547e-05	0.5442418032786885	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	18	8	0.0	3.064856997860278	1.3621586657156792	0.0	1.1577386934673368	0.9201507537688443	0.0	0.2392462311557789	0.2557286432160804	1	0	1	0	0.24219999999999997	0.09009999999999996	0.4567	0.3720066061106522	0.31754999999999994	0.10594999999999993	0.5429499999999999	0.3336482443709651	Nan	0.015707373129469886	0.009566453164604279	
0	0	seg1	1308689.5	8730	0.02	48	0.0563668	1.0	0.79	1410001	1460000	25	0.1299482148886286	nan	-0.0	1.0912218244364887e-05	0.31256140350877154	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	18	7	0.0	3.064856997860278	1.1918888325012194	0.0	0.89713567839196	0.5483417085427137	0.0	0.2184422110552764	0.13507537688442212	1	0	1	0	0.3447999999999999	0.06917499999999988	0.6125499999999999	0.20062354988399042	0.5429500000000002	0.045925000000000216	0.8390500000000001	0.08458421585781417	Nan	0.003107771074662474	0.0061178941250259015	
0	0	seg1	1298689.5	8730	0.02	48	0.0563668	1.0	0.79	1420001	1470000	33	0.1299482148886286	nan	-0.0	1.3051261025220504e-05	0.3508916666666657	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	24	9	0.0	4.086475997147038	1.532428498930139	0.0	1.0164321608040205	0.6558291457286433	0.0	0.21974874371859296	0.13814070351758795	1	0	1	0	0.31929999999999986	0.06929999999999986	0.5742999999999998	0.21703726902599402	0.46995	0.04744999999999994	0.74295	0.10096818810511743	Nan	0.01153262685790726	0.004265749886498137	
0	0	seg1	1288689.5	8730	0.02	48	0.0563668	1.0	0.79	1430001	1480000	38	0.1299482148886286	nan	0.0	2.0442408848176965e-05	0.5508196721311545	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	27	11	0.0	4.597285496790418	1.872968165359059	0.0	1.2187939698492463	1.0272361809045227	0.0	0.22844221105527637	0.17879396984924623	1	0	1	0	0.23024999999999995	0.07814999999999994	0.43694999999999995	0.33941368078175876	0.27699999999999997	0.06539999999999996	0.4748	0.23610108303249086	Nan	0.00887361906970102	0.0074793950494681455	
0	0	seg1	1278689.5	8730	0.02	48	0.0563668	1.0	0.79	1440001	1490000	34	0.1299482148886286	nan	0.0	1.1663233264665293e-05	0.25358490566037795	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	25	8	0.0	4.256745830361497	1.3621586657156792	0.0	0.7647236180904524	0.5860804020100503	0.0	0.01919597989949749	0.04708542713567839	1	0	1	0	0.5458000000000005	0.005575000000000552	0.6193000000000005	0.010214364235984878	0.49265000000000003	0.023424999999999974	0.65705	0.04754896985689632	Nan	0.02542795390224286	0.0015616301917361058	
0	0	seg1	1268689.5	8730	0.02	48	0.0563668	1.0	0.79	1450001	1500000	46	0.1299482148886286	nan	0.0	1.6671333426668535e-05	0.3502441860465123	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	33	13	0.0	5.618904496077177	2.213507831787979	0.0	1.2917587939698492	0.8377386934673369	0.0	0.05497487437185929	0.07683417085427136	1	0	1	0	0.33839999999999976	0.01349999999999979	0.41819999999999974	0.039893617021276	0.46485	0.02262499999999995	0.62445	0.04867161449930075	Nan	0.028893383755165192	0.01326792752715369	
0	0	seg1	1258689.5	8730	0.02	48	0.0563668	1.0	0.79	1460001	1510000	45	0.1299482148886286	nan	0.0	1.589531790635813e-05	0.32869687500000117	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	32	13	0.0	5.448634662862717	2.213507831787979	0.0	1.2233668341708541	0.7987437185929649	0.0	0.05301507537688442	0.07562814070351759	1	0	1	0	0.3724999999999998	0.012499999999999789	0.4504999999999998	0.033557046979865224	0.49125	0.02202499999999996	0.6556500000000001	0.044834605597964296	Nan	0.03339189532631789	0.01314309660752618	
0	0	seg1	1248689.5	8730	0.02	48	0.0563668	1.0	0.79	1470001	1520000	46	0.1299482148886286	nan	0.0	2.648152963059261e-05	1.0994565727699042	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	31	16	0.5454545454545455	5.2783648296482575	2.7243173314313585	0.6666666666666666	1.359195979899497	1.3307035175879398	0.6666666666666666	0.06793969849246231	0.20698492462311557	0.5	0.25	1.0	0.5	0.3474499999999998	0.011049999999999838	0.4054499999999998	0.03180313714203437	0.30794999999999983	0.04784999999999984	0.5017499999999998	0.15538236726741309	Nan	0.03158980776410714	0.022168449430081186	
0	0	seg1	1238689.5	8730	0.02	48	0.0563668	1.0	0.79	1480001	1530000	45	0.1299482148886286	nan	0.0	2.545250905018101e-05	0.9980049833886786	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	27	19	0.5454545454545455	4.597285496790418	3.235126831074738	0.6666666666666666	1.4619095477386936	1.278994974874372	0.6666666666666666	0.12603015075376883	0.18834170854271357	0.5	0.25	1.0	0.5	0.27024999999999977	0.025224999999999775	0.3989499999999998	0.09333950046253393	0.25929999999999986	0.05679999999999985	0.44379999999999986	0.21905129193983758	Nan	0.028038442102622393	0.009899859092212464	
0	0	seg1	1228689.5	8730	0.02	48	0.0563668	1.0	0.79	1490001	1540000	44	0.1299482148886286	nan	0.0	2.5253505070101404e-05	1.020190677966087	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	27	18	0.5454545454545455	4.597285496790418	3.064856997860278	0.6666666666666666	1.3650251256281407	1.2689949748743719	0.6666666666666666	0.12241206030150754	0.18829145728643215	0.5	0.25	1.0	0.5	0.29889999999999983	0.023274999999999824	0.4301499999999998	0.07786885245901584	0.26379999999999987	0.05677499999999985	0.45034999999999986	0.2152198635329791	Nan	0.02009151745476735	0.01103697988310536	
0	0	seg1	1218689.5	8730	0.02	48	0.0563668	1.0	0.79	1500001	1550000	33	0.1299482148886286	nan	0.0	1.890837816756335e-05	1.0851878612716739	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	2	19	13	1.090909090909091	3.235126831074738	2.213507831787979	1.1666666666666667	0.9812562814070352	0.9501507537688443	0.8333333333333334	0.09412060301507538	0.15537688442211056	0.375	0.125	0.625	0.3333333333333333	0.3330499999999999	0.041449999999999876	0.5166499999999999	0.12445578741930607	0.3147499999999999	0.05972499999999992	0.5268499999999999	0.1897537728355836	0.3333333333333333	0.023308089667487937	0.00618255309618692	
0	0	seg1	1208689.5	8730	0.02	48	0.0563668	1.0	0.79	1510001	1560000	34	0.1299482148886286	nan	0.0	1.6387327746554933e-05	1.0227813852813623	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	2	18	14	1.090909090909091	3.064856997860278	2.3837776650024387	1.1666666666666667	0.9910552763819097	0.8234673366834171	0.8333333333333334	0.09437185929648241	0.13130653266331657	0.375	0.125	0.625	0.3333333333333333	0.3245499999999999	0.03832499999999989	0.4957499999999999	0.11808658142042798	0.36855	0.06052499999999994	0.6183000000000001	0.16422466422466406	0.3333333333333333	0.013295297821171004	0.016139205845862075	
0	0	seg1	1198689.5	8730	0.02	48	0.0563668	1.0	0.79	1520001	1570000	28	0.1299482148886286	nan	0.0	8.70817416348327e-06	0.6777397260274013	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	15	11	0.5454545454545455	2.5540474982168986	1.872968165359059	0.5	0.5819095477386935	0.4375879396984925	0.16666666666666666	0.021105527638190954	0.024723618090452263	0.625	0.0625	1.0	0.1	0.5355000000000003	0.0098750000000003	0.6225000000000003	0.018440709617180754	0.6202000000000004	0.011800000000000366	0.7606000000000004	0.019026120606256622	Nan	0.009923115212111124	0.02032008324890063	
0	0	seg1	1188689.5	8730	0.02	48	0.0563668	1.0	0.79	1530001	1580000	27	0.1299482148886286	nan	0.0	1.3298265965319308e-05	0.8831306990881497	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	16	9	0.5454545454545455	2.7243173314313585	1.532428498930139	0.5	0.47864321608040206	0.6682412060301508	0.16666666666666666	0.013819095477386936	0.09557788944723618	0.625	0.0625	1.0	0.1	0.6219500000000003	0.005725000000000313	0.7004500000000004	0.009204920009647576	0.4478	0.044574999999999976	0.65735	0.09954220634211697	Nan	0.009278771966077617	0.03171845111404589	
0	0	seg1	1178689.5	8730	0.02	48	0.0563668	1.0	0.79	1540001	1590000	25	0.1299482148886286	nan	0.0	1.7474349486989742e-05	0.7479423868312606	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	2	14	9	1.090909090909091	2.3837776650024387	1.532428498930139	1.0	1.072361809045226	0.8780904522613066	0.3333333333333333	0.75678391959799	0.12693467336683417	0.375	0.125	0.625	0.3333333333333333	0.2803499999999999	0.13594999999999988	0.5463499999999999	0.48492955234528246	0.3242	0.058975	0.49415	0.18190931523750772	0.1111111111111111	0.015984735043534017	0.005895861798568786	
0	0	seg1	1168689.5	8730	0.02	48	0.0563668	1.0	0.79	1550001	1600000	24	0.1299482148886286	nan	0.0	1.632232644652893e-05	0.5746619365609525	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	14	9	0.5454545454545455	2.3837776650024387	1.532428498930139	0.5	1.046281407035176	0.8202010050251256	0.16666666666666666	0.752713567839196	0.12452261306532664	0.625	0.0625	1.0	0.1	0.2849499999999999	0.1209249999999999	0.5563	0.42437269696437946	0.35480000000000006	0.05777500000000002	0.5346500000000001	0.16283821871476892	Nan	0.006810416336828213	0.005429271183056191	
0	0	seg1	1158689.5	8730	0.02	48	0.0563668	1.0	0.79	1560001	1610000	22	0.1299482148886286	nan	0.0	1.612332246644933e-05	0.5684951790633801	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	13	8	0.5454545454545455	2.213507831787979	1.3621586657156792	0.5	1.0446733668341708	0.8102010050251257	0.16666666666666666	0.754321608040201	0.12447236180904522	0.625	0.0625	1.0	0.1	0.3000499999999999	0.11514999999999989	0.5795499999999999	0.3837693717713712	0.35600000000000004	0.058975	0.53585	0.16566011235955055	Nan	0.015066021514645027	0.00565336423639123	
0	0	seg1	1148689.5	8730	0.02	48	0.0563668	1.0	0.79	1570001	1620000	31	0.1299482148886286	nan	0.0	2.1500430008600177e-05	0.6047701612902818	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	2	16	14	1.090909090909091	2.7243173314313585	2.3837776650024387	1.0	1.4411557788944722	1.0804020100502514	0.3333333333333333	0.8201507537688443	0.1457286432160804	0.625	0.0625	1.0	0.1	0.22449999999999995	0.12527499999999994	0.4135	0.5580178173719375	0.31875000000000003	0.048350000000000004	0.46955	0.15168627450980393	1.0	0.04589758161455705	0.012150624507996166	
0	0	seg1	1138689.5	8730	0.02	48	0.0563668	1.0	0.79	1580001	1630000	27	0.1299482148886286	nan	-0.0	1.0548210964219284e-05	0.3825160513643951	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	16	11	0.5454545454545455	2.7243173314313585	1.872968165359059	0.5	1.5089447236180906	0.5300502512562815	0.16666666666666666	0.822713567839196	0.0528643216080402	0.625	0.0625	1.0	0.1	0.2129999999999999	0.12597499999999992	0.3870499999999999	0.591431924882629	0.6674000000000004	0.01130000000000031	0.8294000000000005	0.016931375486964793	Nan	0.05076094102064067	0.014477623920821072	
0	0	seg1	1128689.5	8730	0.02	48	0.0563668	1.0	0.79	1590001	1640000	30	0.1299482148886286	nan	0.0	6.173123462469249e-06	0.503033175355457	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	19	10	0.5454545454545455	3.235126831074738	1.7026983321445992	0.5	1.0295979899497487	0.31020100502512565	0.16666666666666666	0.08597989949748744	0.021457286432160803	0.625	0.0625	1.0	0.1	0.41829999999999995	0.02139999999999992	0.5694999999999999	0.05115945493664815	0.7079000000000003	0.010675000000000323	0.8749000000000003	0.015079813532985336	Nan	0.034714238442561836	0.00020239908669320087	
0	0	seg1	1118689.5	8730	0.02	48	0.0563668	1.0	0.79	1600001	1650000	37	0.1299482148886286	nan	0.0	1.5127302546050923e-05	1.0362250384024507	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	24	13	0.5454545454545455	4.086475997147038	2.213507831787979	0.5	1.0801005025125625	0.7601507537688442	0.16666666666666666	0.0857286432160804	0.9785427135678392	0.625	0.0625	1.0	0.1	0.3896499999999999	0.0175499999999999	0.5116499999999999	0.04504042089054255	0.45005	0.046825000000000006	0.69135	0.10404399511165427	Nan	0.020361814670306684	0.004211584965176627	
0	0	seg1	1108689.5	8730	0.02	48	0.0563668	1.0	0.79	1610001	1660000	41	0.1299482148886286	nan	0.0	2.619352387047741e-05	1.3844525959368184	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	25	16	0.5454545454545455	4.256745830361497	2.7243173314313585	0.5	1.0230150753768845	1.3162311557788948	0.16666666666666666	0.08251256281407035	1.28678391959799	0.625	0.0625	1.0	0.1	0.36989999999999984	0.01587499999999986	0.4769999999999998	0.042917004595836354	0.23229999999999998	0.1098	0.4073	0.47266465777012484	Nan	0.009221469373232769	0.007722478590483818	
0	0	seg1	1098689.5	8730	0.02	48	0.0563668	1.0	0.79	1620001	1670000	37	0.1299482148886286	nan	0.0	2.6503530070601412e-05	1.272375	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	23	14	0.0	3.916206163932578	2.3837776650024387	0.0	0.6173366834170855	1.3318090452261309	0.0	0.015829145728643215	1.2913065326633166	1	0	1	0	0.4967999999999998	0.006799999999999862	0.5667999999999997	0.013687600644122111	0.23309999999999995	0.10349999999999995	0.39869999999999994	0.4440154440154439	Nan	0.0018507534416379399	0.010225040817223943	
0	0	seg1	1088689.5	8730	0.02	48	0.0563668	1.0	0.79	1630001	1680000	38	0.1299482148886286	nan	0.0	2.650353007060141e-05	1.2933482142857142	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	24	14	0.0	4.086475997147038	2.3837776650024387	0.0	0.5595477386934675	1.3318090452261304	0.0	0.013316582914572864	1.2913065326633166	1	0	1	0	0.5245000000000005	0.006100000000000549	0.5965000000000005	0.011630123927551084	0.23309999999999995	0.10349999999999995	0.39869999999999994	0.4440154440154439	Nan	0.0004531470582450236	0.010225040817223946	
0	0	seg1	1078689.5	8730	0.02	48	0.0563668	1.0	0.79	1640001	1690000	39	0.1299482148886286	nan	0.0	1.8146362927258547e-05	0.6036842105263158	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	24	14	0.0	4.086475997147038	2.3837776650024387	0.0	0.5846231155778895	0.9118592964824122	0.0	0.018391959798994974	0.3343718592964824	1	0	1	0	0.5189000000000007	0.0076750000000007645	0.6118500000000007	0.014790903835037107	0.3247999999999999	0.13989999999999994	0.6343999999999999	0.4307266009852216	Nan	0.0024036064902117783	0.004370808133332019	
0	0	seg1	1068689.5	8730	0.02	48	0.0563668	1.0	0.79	1650001	1700000	30	0.1299482148886286	nan	0.0	1.774635492709854e-05	0.5967391304347827	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	18	11	0.0	3.064856997860278	1.872968165359059	0.0	0.673065326633166	0.8917587939698493	0.0	0.05055276381909548	0.3343718592964824	1	0	1	0	0.4514999999999999	0.022474999999999856	0.6152499999999999	0.049778516057585515	0.33009999999999995	0.13649999999999995	0.6425	0.41351105725537707	Nan	0.0014087170355537393	0.0046412423149526875	
0	0	seg1	1058689.5	8730	0.02	48	0.0563668	1.0	0.79	1660001	1710000	34	0.1299482148886286	nan	0.0	2.54745094901898e-05	0.8069256756756756	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	20	13	0.0	3.4053966642891984	2.213507831787979	0.0	0.776030150753769	1.2801005025125625	0.0	0.05814070351758794	0.42844221105527636	1	0	1	0	0.41964999999999997	0.022749999999999937	0.56455	0.054211843202668746	0.2049	0.1088	0.3816	0.5309907271839922	Nan	0.018960752180221963	0.007580022627292948	
0	0	seg1	1048689.5	8730	0.02	48	0.0563668	1.0	0.79	1670001	1720000	31	0.1299482148886286	nan	0.0	2.018340366807336e-05	0.605516666666655	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	20	10	0.0	3.4053966642891984	1.7026983321445992	0.0	0.9690954773869348	1.014221105527638	0.0	0.06608040201005025	0.4028643216080402	1	0	1	0	0.4135	0.02287499999999998	0.5635	0.05532043530834336	0.28319999999999995	0.13879999999999995	0.5416	0.4901129943502824	Nan	0.029715765362619776	0.008249712266968409	
0	0	seg1	1038689.5	8730	0.02	48	0.0563668	1.0	0.79	1680001	1730000	30	0.1299482148886286	nan	0.0	2.846356927138543e-05	0.803525943396235	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	20	10	0.0	3.4053966642891984	1.7026983321445992	0.0	1.4471859296482414	1.4303015075376888	0.0	0.17090452261306532	0.5897989949748744	1	0	1	0	0.25804999999999995	0.03714999999999996	0.3708499999999999	0.14396434799457458	0.21604999999999996	0.10044999999999994	0.38264999999999993	0.4649386716037952	Nan	0.04778189279357243	0.020391813757964908	
0	0	seg1	1028689.5	8730	0.02	48	0.0563668	1.0	0.79	1690001	1740000	25	0.1299482148886286	nan	0.0	2.884357687153743e-05	0.8392137681159427	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	17	9	0.0	2.8945871646458183	1.532428498930139	0.0	1.48391959798995	1.4493969849246235	0.0	0.1844221105527638	0.5908040201005025	1	0	1	0	0.23029999999999998	0.049675	0.34504999999999997	0.21569691706469823	0.21114999999999992	0.09212499999999994	0.3629499999999999	0.43630120767227076	Nan	0.06501680831204364	0.025269157679393105	
0	0	seg1	1018689.5	8730	0.02	48	0.0563668	1.0	0.79	1700001	1750000	28	0.1299482148886286	nan	0.0	3.72027440548811e-05	0.8893396226415108	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	20	10	0.0	3.4053966642891984	1.7026983321445992	0.0	1.834170854271357	1.8694472361809047	0.0	0.2562814070351759	0.7838190954773869	1	0	1	0	0.26159999999999994	0.04069999999999996	0.38849999999999996	0.15558103975535156	0.20944999999999994	0.09042499999999996	0.36124999999999996	0.4317259489138219	Nan	0.06095770159170675	0.0537809820168164	
0	0	seg1	1008689.5	8730	0.02	48	0.0563668	1.0	0.79	1710001	1760000	19	0.1299482148886286	nan	0.0	1.8605372107442148e-05	0.47339563862928224	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	16	5	0.0	2.7243173314313585	0.8513491660722996	0.0	1.6810050251256283	0.934924623115578	0.0	0.24864321608040202	0.3816582914572864	1	0	1	0	0.25939999999999996	0.043174999999999936	0.38959999999999995	0.16644178874325344	0.5069000000000001	0.0908750000000001	0.8939000000000001	0.17927599131978708	Nan	0.05489343285847183	0.09675745643087559	
0	0	seg1	998689.5	8730	0.02	48	0.0563668	1.0	0.79	1720001	1770000	16	0.1299482148886286	nan	0.0	2.51845036900738e-05	0.6397938144329893	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	13	5	0.0	2.213507831787979	0.8513491660722996	0.0	1.4677386934673362	1.2655276381909546	0.0	0.2408040201005025	0.48321608040201003	1	0	1	0	0.30629999999999996	0.04107499999999997	0.4505	0.13410055501142662	0.32544999999999996	0.13622499999999996	0.5821	0.4185742817637117	Nan	0.04451160152847369	0.11891199551488499	
0	0	seg1	988689.5	8730	0.02	48	0.0563668	1.0	0.79	1730001	1780000	16	0.1299482148886286	nan	0.0	1.6904338086761735e-05	0.47240909090909844	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	12	5	0.0	2.043237998573519	0.8513491660722996	0.0	1.3552261306532667	0.8494472361809045	0.0	0.20256281407035176	0.29628140703517586	1	0	1	0	0.23939999999999997	0.03689999999999996	0.3384	0.15413533834586451	0.33355	0.13995000000000002	0.60195	0.4195772747713986	Nan	0.02303597454112428	0.015493472220342525	
0	0	seg1	978689.5	8730	0.02	48	0.0563668	1.0	0.79	1740001	1790000	22	0.1299482148886286	1.0	0.07997689556350386	3.2752655053101064e-05	1.2488483333331317	0.09	0.09	0.09	0.09	0.09	0.09	1	0	0	0	1	0	0	0	0	14	10	0.0	2.3837776650024387	1.7026983321445992	0.0	1.7593467336683417	1.645829145728643	0.0	0.40145728643216083	0.46472361809045226	1	0	1	0	0.25044999999999995	0.029549999999999965	0.35384999999999994	0.11798762227989606	0.18789999999999996	0.10949999999999994	0.3223	0.5827567855242148	Nan	0.0334225142736102	0.05065098793408173	
0	0	seg1	968689.5	8730	0.02	48	0.0563668	1.0	0.79	1750001	1800000	22	0.1299482148886286	1.0	0.08212802847104987	2.3997479949598992e-05	1.054808333333338	0.09	0.09	0.09	0.09	0.09	0.09	1	0	0	0	1	0	0	0	0	15	8	0.0	2.5540474982168986	1.3621586657156792	0.0	1.712613065326633	1.2058793969849249	0.0	0.3677889447236181	0.2715075376884422	1	0	1	0	0.29189999999999994	0.036874999999999936	0.4383499999999999	0.1263275094210344	0.28895000000000004	0.09092500000000003	0.5159	0.31467381899982705	Nan	0.03439504873833846	0.0689898713280603	
0	0	seg1	958689.5	8730	0.02	48	0.0563668	1.0	0.79	1760001	1810000	22	0.1299482148886286	1.0	0.07923407065037966	2.6346526930538612e-05	1.0651916666666057	0.09	0.09	0.09	0.09	0.09	0.09	1	0	0	0	1	0	0	0	0	16	8	0.0	2.7243173314313585	1.3621586657156792	0.0	1.9522613065326633	1.3239195979899496	0.0	0.39949748743718594	0.4449246231155779	1	0	1	0	0.21534999999999993	0.04312499999999994	0.3273999999999999	0.20025539818899446	0.25115	0.12154999999999999	0.43474999999999997	0.4839737208839339	Nan	0.0341963580895821	0.05626003953533467	
0	0	seg1	948689.5	8730	0.02	48	0.0563668	1.0	0.79	1770001	1820000	26	0.1299482148886286	1.0	0.07923058300503995	2.674453489069782e-05	1.045237499999939	0.09	0.09	0.09	0.09	0.09	0.09	1	0	0	0	1	0	0	0	0	18	10	0.0	3.064856997860278	1.7026983321445992	0.0	1.810653266331658	1.3439195979899494	0.0	0.36020100502512564	0.4450251256281407	1	0	1	0	0.17699999999999996	0.04739999999999997	0.2814	0.2677966101694914	0.24409999999999998	0.1216	0.4226	0.49815649324047523	Nan	0.01842965061504924	0.03552520512073734	
